brand,name,pack_qty,sale_price,regular_price,discount_pct,stock_qty,last_modified,url,change
La Gloria Cubana Intencion,La Gloria Cubana Intencion Toro Cigar (6×52 / Box of 20),20,78.98,139.8,43.5,In stock,2026-08-19,https://www.hilandscigars.com/shop/cigars/la-gloria-cubana/la-gloria-cubana-intencion/la-gloria-cubana-intencion-toro-cigar-6x52-box-of-20/,new
Punch Clasico,Punch Elites Maduro (5.25×45 / Box of 25),25,99.98,173.0,42.2,In stock,2026-08-19,https://www.hilandscigars.com/shop/cigars/punch/punch-clasico/punch-elites-maduro/,new
