brand,name,pack_qty,sale_price,regular_price,discount_pct,stock_qty,last_modified,url,change
La Gloria Cubana Serie R Esteli,La Gloria Cubana Serie R Esteli No. 60 Maduro (6×60 / Box of 18),18,99.98,192.0,47.9,In stock,2026-08-22,https://www.hilandscigars.com/shop/cigars/la-gloria-cubana/la-gloria-cubana-serie-r-esteli/la-gloria-cubana-esteli-serie-r-maduro-6x60-box-of-18/,new
Plasencia,Plasencia Reserva Original Cortez (5.75 x 56/ Box of 10) + Free Shipping,10,78.0,130.0,40.0,In stock,2026-08-22,https://www.hilandscigars.com/shop/cigars/plasencia/plasencia-reserva-original-cortez-5-75-x-56-box-of-10/,new
