brand,name,pack_qty,sale_price,regular_price,discount_pct,stock_qty,last_modified,url,change
A.J. Fernandez New World Puro Especial,AJ Fernandez New World Puro Especial Robusto (5.5×52 / Box of 20) + Free Shipping!,20,49.98,182.0,72.5,In stock,2026-08-18,https://www.hilandscigars.com/shop/cigars/a-j-fernandez/a-j-fernandez-new-world-puro-especial/new-a-j-fernandez-new-world-puro-especial-robusto-20/,64.3% -> 72.5%
E.P. Carrillo Core Line,E.P. Carrillo Encore Majestic (5.37×52 / Pack of 10) + Free Shipping!,10,74.98,131.0,42.8,,2026-08-18,https://www.hilandscigars.com/shop/cigars/e-p-carrillo/e-p-carrillo-core-line/e-p-carrillo-encore-majestic-5-37x52-pack-of-10-free-shipping/,new
